popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
61,0.000644,0.509,204347,0.938,0.00246,0.14,-3.883,0.0715,94.019,0.335
66,0.319,0.68,205263,0.62,1.14E-06,0.158,-5.117,0.0607,95.078,0.537
60,0.0948,0.384,208186,0.921,0,0.168,-3.334,0.055,89.922,0.471
62,0.0272,0.383,181907,0.621,0,0.427,-5.878,0.113,80.051,0.213
61,0.0102,0.68,233947,0.536,0.00105,0.113,-6.669,0.0582,119.958,0.417
59,0.00583,0.648,164187,0.833,0.000787,0.178,-5.321,0.0327,119.935,0.64
63,0.732,0.475,280680,0.322,8.60E-06,0.107,-7.401,0.0481,76.604,0.269
57,0.379,0.335,255160,0.582,2.67E-05,0.0954,-5.09,0.0375,110.522,0.151
59,0.000479,0.516,258453,0.905,0,0.198,-5.613,0.0399,129.999,0.612
65,0.0471,0.512,160543,0.78,0.0242,0.0856,-4.946,0.0409,93.998,0.609
62,0.0216,0.51,243773,0.503,0.002,0.108,-8.756,0.242,153.582,0.193
63,0.536,0.568,415613,0.42,0.124,0.101,-11.169,0.276,79.89,0.453
59,0.000859,0.424,158733,0.949,5.84E-05,0.279,-4.821,0.265,191.928,0.528
64,0.0571,0.525,227847,0.85,0,0.0555,-5.469,0.0678,134.115,0.275
61,0.00038,0.451,213933,0.951,2.39E-06,0.261,-3.754,0.0645,162.065,0.442
58,0.00209,0.489,217787,0.887,0,0.0531,-5.388,0.081,175.969,0.626
60,0.000484,0.461,228736,0.766,5.68E-05,0.0884,-6.875,0.0566,169.957,0.399
58,0.00133,0.532,241960,0.935,8.37E-06,0.106,-4.798,0.0619,128.025,0.309
59,0.154,0.572,223907,0.712,0.00015,0.347,-6.085,0.0336,123.994,0.307
58,0.0187,0.595,211680,0.985,0.000297,0.0666,-4.337,0.0885,128.006,0.462
62,0.472,0.757,200865,0.614,0,0.161,-6.828,0.126,90.523,0.616
56,0.105,0.811,100563,0.401,0,0.0785,-4.909,0.0409,86.023,0.815
57,0.00925,0.624,222040,0.803,3.75E-05,0.613,-3.312,0.0382,97.027,0.899
61,0.000431,0.573,186903,0.873,0,0.403,-3.838,0.0297,102.012,0.842
60,0.000719,0.506,179840,0.932,0.0594,0.174,-6.11,0.11,99.929,0.549
60,0.0206,0.527,255573,0.838,0.000662,0.07,-6.013,0.0323,117.454,0.721
57,0.013,0.584,179120,0.762,0,0.109,-4.592,0.0355,93.993,0.395
64,0.374,0.487,176093,0.625,0,0.226,-5.112,0.0401,170.397,0.351
60,0.00121,0.504,211080,0.705,4.12E-06,0.453,-6.179,0.0665,108.965,0.567
60,0.573,0.632,169320,0.305,2.06E-05,0.3,-11.258,0.55,86.864,0.679
62,0.142,0.422,204290,0.471,0,0.112,-8.784,0.18,82.433,0.62
0,0.000347,0.214,355540,0.969,0.246,0.138,-3.924,0.106,159.948,0.0369
62,0.0315,0.625,230426,0.877,0.0811,0.672,-7.176,0.162,192.296,0.865
62,1.33E-05,0.443,214760,0.781,0.205,0.166,-4.277,0.0377,71.841,0.372
57,0.388,0.768,178144,0.683,0,0.286,-7.173,0.0604,99.955,0.669
60,0.048,0.417,238307,0.524,0,0.103,-6.6,0.0326,75.266,0.152
59,0.808,0.452,174800,0.526,0.0175,0.109,-9.134,0.232,81.694,0.0768
57,0.00014,0.351,218467,0.869,0.000206,0.0886,-4.035,0.0509,182.811,0.355
63,0.00369,0.64,234227,0.922,0.055,0.332,-6.283,0.0385,125.105,0.716
61,0.00516,0.21,293293,0.675,0.535,0.247,-5.119,0.0369,186.129,0.153
59,0.257,0.913,212547,0.223,8.78E-05,0.0786,-12.421,0.321,139.968,0.35
57,1.25E-05,0.515,218560,0.857,0.0954,0.486,-4.582,0.0511,92.028,0.669
61,0.00033,0.548,244538,0.924,1.42E-05,0.162,-4.48,0.0689,124.031,0.242
59,0.00616,0.752,176414,0.883,0.0998,0.167,-4.45,0.0426,122.026,0.509
58,0.542,0.682,107280,0.571,0.00757,0.339,-7.169,0.0271,91.97,0.539
62,0.346,0.745,207787,0.972,0,0.148,-5.598,0.0316,123.067,0.968
59,0.787,0.7,220800,0.43,0.000476,0.129,-8.437,0.0399,100.008,0.103
58,0.789,0.39,136916,0.266,0.00242,0.116,-11.231,0.0566,112.006,0.0383
72,0.00178,0.674,121160,0.789,0.0071,0.0754,-6.903,0.0676,129.804,0.918
63,0.0452,0.264,280467,0.78,0.0222,0.376,-2.741,0.0517,155.376,0.456
64,0.0303,0.274,189440,0.92,0.000412,0.115,-4.096,0.0489,153.986,0.0397
57,1.41E-05,0.468,218133,0.996,0,0.26,-3.027,0.179,75.978,0.094
59,0.458,0.561,206400,0.717,0,0.138,-5.719,0.0381,79.993,0.454
60,0.000111,0.328,246000,0.842,0.803,0.0496,-6.644,0.0882,113.329,0.422
62,0.000107,0.392,261680,0.976,0,0.271,-2.189,0.107,199.888,0.521
60,4.81E-05,0.547,203274,0.944,0.0451,0.195,-3.304,0.0507,93.966,0.364
60,0.000254,0.516,336113,0.884,0.000347,0.0478,-3.706,0.0448,107.96,0.448
43,0.116,0.314,351253,0.775,4.61E-05,0.963,-7.084,0.0666,135.79,0.192
59,0.438,0.413,222200,0.445,0,0.111,-7.259,0.025,95.562,0.117
64,0.000932,0.513,258920,0.877,0.000163,0.136,-3.756,0.0292,145.919,0.389
62,0.00113,0.808,240758,0.805,0.0585,0.193,-3.392,0.103,107.965,0.886
58,0.00174,0.337,198533,0.835,0,0.0945,-6.351,0.057,87.561,0.418
62,0.00162,0.426,205600,0.929,0.105,0.0789,-6.729,0.0701,127.059,0.539
57,0.906,0.477,251034,0.328,7.36E-06,0.262,-8.458,0.0658,174.143,0.283
64,0.712,0.644,230293,0.363,0,0.659,-11.019,0.0397,133.396,0.303
63,0.0226,0.666,191565,0.775,0,0.254,-5.458,0.0979,144.998,0.59
57,0.000484,0.348,187907,0.893,6.36E-05,0.281,-4.589,0.0662,148.043,0.392
59,0.0095,0.592,241849,0.877,0.000171,0.131,-4.05,0.0502,117.106,0.712
63,0.326,0.775,196133,0.537,0,0.0792,-6.978,0.141,73.484,0.403
61,0.547,0.706,331827,0.483,1.94E-06,0.136,-7.929,0.0393,92.002,0.663
60,0.00122,0.58,219360,0.877,0,0.322,-4.193,0.0395,129.968,0.614
59,0.597,0.695,168387,0.42,0.0222,0.0839,-7.735,0.0385,124.019,0.257
62,0.892,0.729,234595,0.338,0.000295,0.118,-12.816,0.116,119.345,0.184
63,0.165,0.445,268587,0.671,1.56E-05,0.0791,-7.937,0.0387,125.712,0.267
59,0.0108,0.743,243333,0.67,0.0702,0.22,-4.547,0.0293,110.832,0.934
37,0.00427,0.186,335547,0.988,0.00447,0.633,-5.496,0.15,177.201,0.0571
66,0.00257,0.599,188067,0.79,0.00181,0.312,-3.58,0.043,103.783,0.961
57,0.0151,0.562,216067,0.695,0.119,0.122,-4.662,0.0332,118.174,0.446
57,0.319,0.731,237983,0.42,0,0.306,-10.199,0.463,67.41,0.645
56,0.175,0.643,270107,0.868,0.000463,0.0794,-3.953,0.0578,115.978,0.513
35,0.000531,0.175,323693,0.989,0.00702,0.321,-5.049,0.0942,158.175,0.162
61,0.264,0.633,256080,0.576,3.37E-05,0.127,-7.837,0.0522,119.799,0.296
58,0.0721,0.58,280093,0.899,0,0.0942,-5.503,0.0818,152.311,0.847
35,0.000797,0.228,268493,0.981,0.0162,0.971,-5.685,0.114,144.737,0.0913
35,0.000215,0.222,194453,0.997,0.117,0.543,-4.503,0.111,174.637,0.14
61,0.00532,0.577,222707,0.789,0.0105,0.214,-4.661,0.0427,97.52,0.149
58,0.00318,0.381,302577,0.532,0,0.098,-7.842,0.0372,143.774,0.1
35,0.0165,0.405,343947,0.917,1.88E-05,0.969,-5.805,0.098,115.031,0.0852
61,0.476,0.387,245158,0.419,0.00179,0.122,-8.803,0.183,79.211,0.337
62,0.265,0.775,202184,0.67,3.01E-05,0.106,-7.95,0.251,147.9,0.516
62,0.0324,0.649,162627,0.883,0.0185,0.0658,-5.058,0.0306,135.141,0.779
65,9.07E-05,0.581,220881,0.903,0.124,0.187,-5.013,0.0786,107.028,0.177
59,0.426,0.804,154443,0.338,0.00503,0.117,-9.397,0.0415,119.987,0.0723
57,0.56,0.428,177172,0.511,0,0.22,-6.988,0.153,143.684,0.33
55,0.924,0.391,258290,0.183,3.21E-05,0.425,-9.831,0.031,111.875,0.172
65,0.209,0.509,209307,0.629,1.99E-06,0.369,-6.434,0.0335,80.012,0.237
67,0.0686,0.615,205400,0.911,0.00188,0.0908,-3.584,0.0278,108,0.685
61,0.117,0.439,255000,0.779,1.17E-06,0.0982,-3.469,0.0367,99.429,0.225
59,0.000467,0.617,254510,0.704,1.33E-05,0.326,-6.835,0.0301,99.804,0.358
62,0.0576,0.631,234013,0.684,0,0.0938,-6.27,0.0405,129.974,0.528
61,0.0036,0.489,236693,0.833,1.33E-06,0.111,-5.348,0.054,135.431,0.307
57,0.113,0.482,213798,0.788,0.00437,0.344,-6.309,0.0425,191.776,0.854
66,0.00106,0.639,218827,0.837,0.558,0.0559,-10.011,0.0616,143.97,0.911
62,0.135,0.526,208205,0.803,0,0.119,-3.989,0.127,157.887,0.564
62,0.000821,0.389,189707,0.748,0.00058,0.358,-4.461,0.0805,78.056,0.216
62,0.0099,0.788,261703,0.601,2.30E-05,0.105,-6.673,0.0413,139.926,0.242
60,0.704,0.523,469831,0.539,1.19E-05,0.0952,-9.642,0.564,84.266,0.415
63,0.00021,0.376,179160,0.95,0,0.0377,-4.067,0.0641,178.018,0.438
61,0.000377,0.556,223241,0.888,0,0.214,-3.985,0.0377,96.033,0.446
62,0.127,0.597,235200,0.931,0,0.0504,-4.591,0.0984,92.003,0.534
63,0.05,0.699,193762,0.583,0.00029,0.091,-9.731,0.0357,109.001,0.484
59,0.000266,0.478,248307,0.974,0.0984,0.0738,-3.866,0.102,141.077,0.268
56,0.349,0.814,164560,0.385,4.16E-06,0.122,-12.23,0.252,109.983,0.296
63,5.63E-05,0.579,246600,0.865,0.000221,0.649,-4.692,0.0302,104.99,0.358
68,0.0458,0.537,232173,0.656,2.54E-06,0.112,-5.863,0.0411,141.873,0.45
64,0.0903,0.759,303493,0.756,2.36E-06,0.265,-8.145,0.266,87.059,0.613
59,0.792,0.802,196800,0.382,0.163,0.0783,-7.356,0.0312,99.969,0.581
62,0.00184,0.651,274160,0.908,0.000579,0.384,-4.019,0.0577,123.851,0.769
62,0.0675,0.628,173373,0.556,1.76E-06,0.158,-7.915,0.0585,81.852,0.671
58,0.000198,0.39,177048,0.91,0,0.156,-3.268,0.133,162.253,0.644
59,0.00455,0.574,168667,0.704,0,0.107,-4.72,0.0319,109.999,0.368
64,0.474,0.776,167493,0.5,0.000931,0.169,-7.451,0.0579,100.055,0.544
64,1.87E-05,0.409,166640,0.932,1.60E-06,0.31,-4.538,0.0339,131.761,0.591
63,0.00847,0.286,326813,0.703,7.39E-05,0.142,-4.491,0.0348,151.297,0.259
61,0.00116,0.607,404387,0.804,0,0.159,-5.209,0.0296,139.983,0.469
56,0.00943,0.368,278813,0.824,0,0.11,-4.07,0.0401,161.974,0.12
56,0.111,0.602,218333,0.837,3.01E-06,0.58,-4.897,0.0408,90.038,0.357
56,0.692,0.586,184889,0.404,0.00372,0.0908,-10.402,0.21,90.563,0.347
61,0.0202,0.771,205267,0.592,5.95E-06,0.23,-7.016,0.306,159.949,0.509
57,0.00456,0.663,254620,0.913,0.00123,0.481,-5.014,0.0544,108.01,0.897
57,0.0569,0.628,327667,0.749,0.00204,0.134,-5.18,0.03,129.2,0.31
61,0.358,0.617,192267,0.88,0,0.224,-6.605,0.426,109.158,0.678
62,0.000233,0.463,231573,0.962,0.109,0.0906,-6.43,0.0704,94.003,0.66
64,0.0144,0.603,184640,0.908,0,0.671,-5.254,0.184,133.063,0.457
65,0.697,0.431,215853,0.359,0.000148,0.109,-10.943,0.0282,107.723,0.284
58,0.813,0.529,219907,0.239,0.000181,0.104,-9.162,0.0504,120.919,0.173
59,0.216,0.603,233655,0.918,0.146,0.287,-6.652,0.0641,102.473,0.452
66,0.178,0.424,278973,0.845,3.58E-06,0.18,-3.467,0.0528,116.657,0.379
66,0.000235,0.493,268613,0.808,0,0.0983,-3.365,0.0362,117.971,0.38
57,0.00355,0.524,213053,0.944,7.55E-06,0.0362,-5.151,0.145,74.994,0.494
65,0.034,0.613,242267,0.962,0,0.824,-5.07,0.278,113.015,0.496
63,0.00558,0.784,171818,0.586,0.000286,0.106,-3.417,0.187,132.169,0.656
65,3.62E-05,0.231,255960,0.866,0.000552,0.29,-5.131,0.0517,138.311,0.191
61,0.25,0.546,178147,0.631,0,0.123,-5.757,0.0283,129.556,0.569
58,0.00343,0.338,219760,0.806,0,0.144,-7.417,0.0767,160.821,0.278
58,0.0063,0.22,216800,0.754,0,0.0865,-5.095,0.0594,160.126,0.358
57,0.103,0.367,306253,0.739,0,0.0912,-7.987,0.0411,175.877,0.328
59,0.00171,0.449,269307,0.776,0,0.0698,-5.594,0.0322,148.11,0.198
58,0.00025,0.56,221000,0.901,0.134,0.299,-4.481,0.032,132.009,0.807
61,0.0018,0.519,181147,0.421,0,0.0388,-6.386,0.0444,175.933,0.361
56,0.108,0.579,196907,0.849,0,0.0909,-5.218,0.0303,100.021,0.581
59,0.259,0.677,226168,0.669,0.849,0.14,-4.503,0.0632,170.087,0.222
58,0.0304,0.211,327000,0.558,0,0.0978,-6.232,0.041,143.452,0.317
21,0.551,0.629,46422,0.269,0,0.478,-12.818,0.941,172.935,0.739
60,0.0803,0.586,126698,0.614,1.94E-05,0.152,-7.275,0.0307,88.222,0.301
63,0.0238,0.63,189227,0.908,0.592,0.116,-2.42,0.0326,120.522,0.968
61,0.0249,0.384,246267,0.733,2.61E-05,0.114,-6.522,0.0318,137.834,0.314
60,0.00535,0.749,231897,0.733,0.00303,0.0668,-5.606,0.0375,122.977,0.722
64,0.135,0.657,222013,0.655,0.00303,0.102,-8.3,0.0248,92.259,0.668
63,9.44E-06,0.438,162667,0.905,5.40E-05,0.363,-6.161,0.0419,134.163,0.723
60,0.383,0.616,184033,0.409,0,0.14,-8.427,0.298,77.608,0.453
61,0.24,0.45,148307,0.55,0,0.292,-7.825,0.154,85.515,0.552
57,0.000142,0.315,237347,0.829,0.00077,0.217,-4.117,0.0422,152.135,0.34
60,0.0561,0.241,293640,0.534,2.13E-06,0.103,-7.207,0.0321,159.974,0.277
66,0.931,0.27,188639,0.195,9.73E-06,0.0949,-10.653,0.0797,46.489,0.171
55,0.266,0.715,177856,0.396,2.07E-06,0.228,-11.057,0.199,129.537,0.64
62,0.367,0.6,246088,0.304,5.93E-06,0.0864,-11.969,0.0915,61.579,0.17
58,0.124,0.655,168484,0.56,3.75E-06,0.106,-7.97,0.0389,154.957,0.0917
59,0.0213,0.759,226587,0.651,0.000165,0.18,-8.317,0.0565,92.023,0.471
58,0.0597,0.373,240267,0.703,0,0.0715,-5.803,0.062,123.909,0.221
59,0.0248,0.573,231587,0.754,0.00019,0.104,-4.788,0.0329,132.964,0.241
55,0.00966,0.539,226207,0.91,0,0.0893,-5.36,0.114,87.01,0.394
63,0.00479,0.534,290360,0.393,0.0107,0.107,-7.813,0.0292,110.007,0.0641
58,0.0601,0.599,179240,0.945,0,0.309,-4.604,0.0695,84.996,0.676
61,0.151,0.49,224200,0.712,0,0.127,-6.954,0.509,87.495,0.597
58,0.749,0.511,183283,0.441,0,0.123,-10.264,0.0563,125.117,0.382
64,0.295,0.436,219891,0.626,0.697,0.117,-7.612,0.0361,94.643,0.409
57,0.864,0.597,156781,0.54,9.51E-05,0.13,-8.452,0.0965,76.939,0.48
60,0.036,0.681,298027,0.621,0.00555,0.138,-10.024,0.34,135.538,0.428
61,0.00462,0.498,214613,0.736,0,0.293,-4.997,0.03,83.958,0.442
60,0.0192,0.902,162750,0.497,0,0.109,-9.236,0.266,120.016,0.463
62,0.00115,0.568,230933,0.907,0,0.0982,-4.641,0.0488,112.037,0.337
56,0.0366,0.875,168661,0.375,2.17E-06,0.111,-6.669,0.724,153.84,0.139
60,0.000328,0.525,199950,0.964,5.50E-06,0.0527,-3.451,0.0571,90.013,0.385
59,0.0234,0.432,212093,0.558,0.000358,0.0924,-6.843,0.286,58.748,0.46
63,0.00264,0.481,256533,0.945,0,0.135,-5.468,0.0813,157.059,0.427
62,0.846,0.58,194303,0.278,0.000241,0.104,-11.569,0.0701,149.781,0.259
59,2.99E-05,0.462,214853,0.89,0.00909,0.0685,-4.853,0.0382,155.008,0.383
60,0.00998,0.509,285160,0.778,0,0.19,-3.608,0.0295,105.066,0.216
59,0.39,0.362,319228,0.421,0,0.0971,-8.824,0.0437,64.763,0.356
59,0.764,0.728,226638,0.547,4.37E-05,0.0886,-5.165,0.0566,147.897,0.535
57,0.59,0.637,179027,0.512,0.000464,0.0712,-10.027,0.0978,109.492,0.33
58,0.00174,0.564,257347,0.941,6.42E-05,0.242,-4.787,0.051,112.008,0.542
58,0.102,0.89,181629,0.665,1.08E-05,0.114,-7.848,0.171,148.029,0.525
62,0.000213,0.238,252003,0.967,1.18E-06,0.26,-2.602,0.136,170.128,0.58
58,0.0277,0.505,298800,0.778,0.00275,0.115,-4.778,0.0398,140.493,0.284
65,0.00381,0.481,232960,0.765,0.000737,0.119,-4.025,0.0388,102.829,0.465
60,0.00557,0.739,536471,0.611,0.725,0.04,-9.829,0.0622,98.004,0.794
56,0.00777,0.535,175373,0.951,0,0.0669,-3.324,0.18,160.102,0.723
60,0.453,0.905,206500,0.562,0.000285,0.13,-7.884,0.0662,139.997,0.507
63,0.293,0.53,175907,0.634,3.99E-05,0.362,-9.549,0.273,145.248,0.637
61,0.00105,0.306,186373,0.873,0,0.52,-3.668,0.0567,198.387,0.452
61,0.00497,0.32,178293,0.943,0.192,0.0984,-5.789,0.126,166.524,0.49
61,0.434,0.545,335907,0.472,0,0.0684,-7.552,0.0279,134.027,0.193
69,0.615,0.467,320267,0.324,0.0248,0.118,-10.451,0.0255,94.301,0.166
56,8.96E-06,0.492,203813,0.987,0,0.231,-3.398,0.122,103.98,0.354
58,0.131,0.745,218213,0.682,0,0.119,-5.85,0.0964,135.065,0.198
55,0.148,0.644,109819,0.931,0.0558,0.386,-5.343,0.0687,174.881,0.912
57,0.0154,0.625,211693,0.686,0.0499,0.0932,-8.337,0.0309,139.817,0.556
63,0.0946,0.645,263880,0.938,0.0226,0.159,-4.557,0.0391,140.886,0.495
61,0.047,0.534,203667,0.582,0.0328,0.0883,-7.912,0.0401,84.183,0.346
56,0.571,0.622,191985,0.543,2.17E-05,0.16,-6.291,0.0832,80.027,0.537
61,0.003,0.788,197547,0.472,0.0322,0.59,-9.021,0.0475,130.084,0.257
60,0.626,0.646,92093,0.335,1.30E-05,0.107,-9.915,0.247,167.927,0.419
63,0.0244,0.486,480707,0.881,0,0.429,-5.623,0.0474,144.997,0.667
57,0.00251,0.529,231213,0.686,0.0965,0.22,-5.869,0.0579,144.033,0.116
55,0.00462,0.591,229667,0.797,1.30E-06,0.137,-4.675,0.0297,104.014,0.351
63,0.185,0.507,272307,0.606,0,0.174,-8.758,0.452,180.607,0.202
62,0.00926,0.481,199959,0.944,0.000328,0.278,-3.665,0.231,165.02,0.396
55,0.00107,0.525,236600,0.914,1.51E-05,0.545,-7.967,0.164,105.955,0.199
60,0.000827,0.512,198081,0.724,0.000144,0.237,-5.912,0.0313,130.037,0.531
56,0.866,0.4,204040,0.306,0.000289,0.374,-11.275,0.0411,93.202,0.564
59,0.083,0.269,299507,0.895,0.00266,0.153,-6.382,0.118,168.479,0.16
56,0.00209,0.689,219390,0.947,0,0.228,-3.926,0.0897,119.993,0.393
54,0.0171,0.58,195667,0.981,1.07E-05,0.386,-2.603,0.06,134.007,0.861
62,0.247,0.828,280160,0.487,1.86E-05,0.136,-6.142,0.0343,85.027,0.761
59,6.07E-05,0.215,315453,0.911,3.47E-06,0.183,-4.715,0.0394,183.535,0.47
62,0.0323,0.824,227707,0.396,0.00289,0.108,-9.663,0.332,118.053,0.252
63,0.871,0.289,223600,0.254,0.0745,0.135,-11.218,0.0474,77.499,0.185
57,0.258,0.201,158478,0.724,0.0281,0.296,-6.744,0.0499,154.395,0.167
60,0.000246,0.345,227107,0.926,0.000487,0.14,-4.444,0.159,154.892,0.214
63,0.01,0.364,204867,0.755,0.000366,0.0856,-9.308,0.0689,148.83,0.454
61,0.73,0.425,286957,0.406,3.59E-06,0.107,-8.911,0.176,184.061,0.124
63,0.00117,0.655,189293,0.885,0.000473,0.0448,-4.116,0.0438,100.088,0.938
59,0.0293,0.45,257253,0.895,0,0.116,-4.739,0.0386,77.577,0.463
72,5.54E-05,0.521,322340,0.895,0.349,0.0985,-5.242,0.0442,120.117,0.237
64,0.00419,0.357,235547,0.775,0.285,0.0676,-3.364,0.054,199.853,0.589
60,0.00326,0.541,197800,0.916,2.04E-06,0.0967,-5.964,0.0612,156.015,0.627
59,0.688,0.657,236794,0.376,2.54E-05,0.272,-6.534,0.0463,84.905,0.575
63,0.12,0.252,335333,0.8,0.0538,0.118,-4.845,0.0368,139.361,0.29
58,0.00141,0.297,174760,0.989,0.000167,0.0911,-4.945,0.111,168.893,0.323
59,0.149,0.293,219827,0.848,0,0.504,-6.832,0.334,171.264,0.617
59,0.366,0.678,243133,0.414,3.78E-06,0.0885,-10.144,0.0498,130.031,0.355
62,0.514,0.458,342493,0.486,0,0.574,-8.147,0.0258,72.484,0.363
60,0.00252,0.609,198640,0.726,0,0.0745,-3.947,0.108,79.967,0.616
61,0.00191,0.652,245240,0.833,0.000536,0.122,-4.898,0.0392,116.043,0.231
59,0.00214,0.479,314440,0.588,0.709,0.319,-10.773,0.0339,177.014,0.305
55,0.00068,0.505,242956,0.929,0,0.167,-4.69,0.0529,77.991,0.419
64,0.0175,0.525,199784,0.776,0.000247,0.573,-6.385,0.0477,95.004,0.263
57,0.619,0.455,289747,0.36,3.02E-05,0.0995,-8.784,0.0273,134.775,0.159
64,0.03,0.512,200240,0.97,0,0.0994,-3.886,0.212,94.952,0.427
54,0.825,0.454,247769,0.393,0.275,0.106,-11.715,0.0417,110.072,0.181
61,0.317,0.7,202435,0.661,0,0.115,-6.974,0.0771,115.089,0.522
62,0.000105,0.34,192080,0.737,0.762,0.0699,-4.681,0.0582,172.022,0.499
59,0.685,0.637,135480,0.615,8.51E-06,0.462,-5.395,0.167,132.312,0.517
58,0.426,0.702,236973,0.901,0.00153,0.0368,-4.45,0.0264,97.862,0.919
56,0.213,0.769,180027,0.709,0,0.0833,-4.027,0.183,100.028,0.855
64,0.0535,0.476,197800,0.856,6.75E-06,0.0846,-3.764,0.161,158.671,0.847
65,0.013,0.725,231933,0.803,3.66E-05,0.0891,-4.083,0.0337,117.391,0.403
57,0.00193,0.537,238760,0.692,0,0.114,-4.159,0.0315,125.037,0.286
60,0.0812,0.615,180853,0.698,1.17E-06,0.18,-3.212,0.0485,80.024,0.437
68,0.663,0.657,239987,0.741,0.494,0.222,-6.822,0.0825,175.949,0.908
60,0.00151,0.541,363800,0.775,0.000222,0.178,-8.041,0.0297,98.992,0.271
62,0.397,0.823,175707,0.558,2.03E-05,0.0821,-7.119,0.0278,155.974,0.674
63,0.0609,0.648,242035,0.75,4.41E-06,0.104,-3.248,0.0335,105.03,0.556
61,0.249,0.744,329208,0.637,0,0.0965,-7.297,0.301,139.882,0.697
56,0.366,0.529,204773,0.521,0,0.296,-5.277,0.0378,173.688,0.438
57,0.498,0.331,255173,0.427,0,0.108,-7.431,0.0302,157.938,0.141
58,0.206,0.452,223533,0.675,1.27E-06,0.172,-5.172,0.0305,139.87,0.23
58,0.00451,0.552,327893,0.725,0.000158,0.116,-7.09,0.0319,111.243,0.558
57,0.0123,0.678,234160,0.662,0,0.133,-6.473,0.3,80.318,0.498
58,0.02,0.53,195893,0.867,0.000248,0.737,-4.989,0.0504,175.981,0.74
55,0.00137,0.496,227309,0.9,0,0.0749,-6.107,0.0311,156.073,0.546
62,0.00915,0.502,213693,0.758,0.783,0.284,-9.76,0.0407,112.508,0.729
71,0.129,0.764,251773,0.59,0.00847,0.0851,-4.292,0.0395,99.996,0.281
61,0.816,0.494,300840,0.268,9.74E-05,0.076,-10.063,0.0315,70.223,0.162
59,0.000554,0.614,369293,0.914,1.16E-05,0.0371,-5.59,0.0324,90,0.439
41,0.106,0.55,170156,0.832,0,0.102,-5.089,0.0355,102.012,0.469
46,0.114,0.673,266493,0.842,0.000357,0.128,-4.26,0.296,153.877,0.545
41,0.207,0.604,199507,0.803,3.94E-05,0.24,-7.033,0.0361,151.472,0.842
51,0.0141,0.264,358680,0.503,0.0134,0.11,-6.943,0.0384,112.09,0.252
50,0.119,0.622,206800,0.559,7.94E-05,0.132,-10.562,0.0413,129.836,0.946
41,0.618,0.559,185840,0.458,0,0.0935,-5.629,0.0295,128.949,0.57
43,0.0325,0.736,214120,0.747,1.26E-06,0.106,-3.195,0.0571,97.108,0.814
41,0.0421,0.736,189746,0.644,1.50E-05,0.144,-6.471,0.0319,103.027,0.577
44,0.302,0.573,363465,0.314,2.15E-06,0.306,-7.817,0.0284,92.087,0.117
41,0.294,0.702,181933,0.435,0,0.28,-9.176,0.0357,133.853,0.415
43,0.0343,0.627,199573,0.823,8.11E-06,0.119,-4.684,0.0289,114.001,0.538
46,0.487,0.604,135120,0.571,0,0.0937,-9.606,0.225,124.875,0.562
40,0.662,0.598,258427,0.387,0,0.0958,-7.125,0.0275,142.745,0.229
41,0.116,0.727,194733,0.381,0.000295,0.166,-12.473,0.0308,117.543,0.705
51,0.674,0.457,154667,0.268,5.77E-06,0.11,-14.371,0.0319,117.141,0.348
46,0.114,0.489,156160,0.426,0.0504,0.117,-9.762,0.0393,81.354,0.521
42,0.144,0.669,187493,0.347,4.76E-06,0.128,-12.199,0.0273,95.846,0.312
42,0.0118,0.554,324800,0.797,0,0.274,-5.782,0.0307,113.988,0.707
40,0.807,0.444,197773,0.169,0,0.0974,-13.799,0.0313,132.316,0.156
42,0.373,0.628,168427,0.751,6.52E-06,0.0696,-4.562,0.032,159.963,0.908
44,0.0498,0.433,152520,0.815,0,0.1,-3.992,0.0393,88.115,0.483
40,0.231,0.561,223267,0.379,0,0.117,-8.773,0.0385,161.098,0.437
43,0.0685,0.518,228427,0.877,0.000114,0.146,-6.571,0.0534,163.915,0.454
49,0.287,0.599,328467,0.598,2.44E-05,0.174,-11.786,0.0408,124.357,0.673
42,0.107,0.539,203319,0.877,0,0.0805,-4.848,0.0548,169.986,0.906
46,0.414,0.713,170840,0.459,1.98E-05,0.117,-10.796,0.0496,91.384,0.755
44,0.458,0.598,171653,0.483,7.88E-06,0.36,-7.474,0.0292,130.663,0.452
41,0.0396,0.509,194375,0.872,1.54E-05,0.331,-5.17,0.0547,95.969,0.486
42,0.0114,0.658,225400,0.655,0,0.218,-5.649,0.0322,145.978,0.441
42,0.155,0.771,191173,0.628,0,0.18,-9.874,0.0263,107.103,0.771
42,0.609,0.382,190160,0.32,0,0.165,-12.941,0.0395,89.891,0.226
41,0.8,0.706,219425,0.639,0,0.372,-4.853,0.0394,100.141,0.858
42,0.354,0.639,180867,0.493,2.27E-06,0.116,-12.051,0.0303,90.694,0.838
45,0.761,0.625,110734,0.236,0.000266,0.25,-15.428,0.0398,156.465,0.766
41,0.314,0.594,179094,0.931,9.49E-05,0.31,-1.905,0.0393,131.985,0.831
43,0.198,0.851,190909,0.777,0,0.143,-6.709,0.171,105.555,0.681
42,0.321,0.295,342000,0.46,0.00373,0.203,-6.31,0.028,200.104,0.358
41,0.222,0.766,172341,0.848,0,0.102,-5.02,0.218,141.969,0.652
41,0.697,0.684,215560,0.294,2.59E-06,0.181,-16.853,0.0433,91.167,0.533
